1	1
1.19073	1.06018


1.19073	1.06018
1.33311	1.20064


1.33311	1.20064
1.52439	1.25904


1.52439	1.25904
1.71811	1.30876


1.71811	1.30876
1.9179	1.29965


1.9179	1.29965
2.11787	1.29614


2.11787	1.29614
2.31267	1.25084


1.71811	1.30876
1.69982	1.50792


2.31267	1.25084
2.47676	1.36518


2.47676	1.36518
2.64294	1.47647


2.64294	1.47647
2.68019	1.67297


1.69982	1.50792
1.70081	1.70792


2.68019	1.67297
2.72076	1.86881


1.19073	1.06018
1.29025	0.886697


2.72076	1.86881
2.91595	1.91244


2.91595	1.91244
3.11189	1.95253


3.11189	1.95253
3.17603	2.14197


3.17603	2.14197
3.35107	2.23872


1.70081	1.70792
1.62249	1.89194


3.35107	2.23872
3.52666	2.33448


3.52666	2.33448
3.72592	2.31729


3.52666	2.33448
3.43299	2.51119


3.43299	2.51119
3.43607	2.71116


3.72592	2.31729
3.92582	2.31115


3.92582	2.31115
4.12507	2.29382


4.12507	2.29382
4.22708	2.46585


4.22708	2.46585
4.42611	2.4461


4.42611	2.4461
4.46545	2.64219


1.70081	1.70792
1.50347	1.67541


4.46545	2.64219
4.64146	2.73717


4.64146	2.73717
4.84002	2.71315


4.84002	2.71315
5.03805	2.74111


5.03805	2.74111
5.23651	2.71636


5.23651	2.71636
5.31088	2.90202


5.31088	2.90202
5.49843	2.9715


5.49843	2.9715
5.6983	2.96429


5.6983	2.96429
5.89637	2.99198


5.89637	2.99198
5.97943	3.17391


5.97943	3.17391
6.16167	3.2563


6.16167	3.2563
6.35865	3.22169


6.35865	3.22169
6.52667	3.1132


6.52667	3.1132
6.65595	3.2658


6.65595	3.2658
6.85547	3.27968


6.85547	3.27968
7.05544	3.27615


6.52667	3.1132
6.5585	2.91575


7.05544	3.27615
7.24458	3.34114


7.24458	3.34114
7.31126	3.5297


7.31126	3.5297
7.5024	3.58857


7.5024	3.58857
7.69822	3.54791


6.16167	3.2563
6.07447	3.43629


7.69822	3.54791
7.86152	3.43244


1.62249	1.89194
1.56559	2.08368


7.86152	3.43244
7.91934	3.24098


7.91934	3.24098
8.11276	3.1901


8.11276	3.1901
8.31097	3.21683


4.64146	2.73717
4.72529	2.66339


6.07447	3.43629
6.04056	3.6334


8.31097	3.21683
8.49748	3.14463


2.47676	1.36518
2.58523	1.19715


7.91934	3.24098
7.78635	3.09161


8.49748	3.14463
8.58027	3.3267


8.58027	3.3267
8.73123	3.45788


8.73123	3.45788
8.92927	3.42991


2.58523	1.19715
2.70461	1.03668


8.92927	3.42991
9.09081	3.54783


9.09081	3.54783
9.28321	3.49322


6.04056	3.6334
6.02392	3.83271


9.28321	3.49322
9.46056	3.40077


9.46056	3.40077
9.64079	3.31406


9.64079	3.31406
9.79447	3.44207


4.12507	2.29382
4.18868	2.1042


9.79447	3.44207
9.96968	3.5385


6.02392	3.83271
6.10616	4.01501


9.96968	3.5385
10.1502	3.62468


10.1502	3.62468
10.2847	3.77262


10.2847	3.77262
10.4847	3.77495


6.10616	4.01501
5.9836	4.17306


6.10616	4.01501
6.29157	4.09001


10.4847	3.77495
10.62	3.62762


1.56559	2.08368
1.53342	2.28107


10.4847	3.77495
10.5891	3.94556


5.9836	4.17306
5.87293	4.33965


10.62	3.62762
10.8108	3.56779


5.87293	4.33965
5.71846	4.46669


3.43607	2.71116
3.29341	2.85134


10.5891	3.94556
10.7102	4.10473


10.62	3.62762
10.661	3.68822


10.8108	3.56779
10.9663	3.44195


1.53342	2.28107
1.53105	2.48106


10.9663	3.44195
11.1481	3.52526


11.1481	3.52526
11.3394	3.46692


9.64079	3.31406
9.6306	3.11432


11.3394	3.46692
11.5298	3.40561


11.5298	3.40561
11.6921	3.52249


3.29341	2.85134
3.27318	3.05031


5.71846	4.46669
5.71395	4.66664


3.27318	3.05031
3.18527	3.22995


11.6921	3.52249
11.8811	3.45723


5.71395	4.66664
5.61891	4.84261


5.61891	4.84261
5.58458	5.03964


11.8811	3.45723
12.0503	3.35058


5.58458	5.03964
5.56812	5.23896


12.0503	3.35058
12.2398	3.2865


12.2398	3.2865
12.4148	3.3833


12.2398	3.2865
12.1906	3.09265


9.6306	3.11432
9.59308	2.91788


12.4148	3.3833
12.6126	3.35385


12.6126	3.35385
12.8003	3.28469


12.8003	3.28469
12.9818	3.20072


12.9818	3.20072
13.1559	3.29906


10.7102	4.10473
10.8134	4.27603


10.9663	3.44195
10.9568	3.24218


13.1559	3.29906
13.3404	3.37645


12.8003	3.28469
12.6878	3.11933


5.56812	5.23896
5.61756	5.43276


13.3404	3.37645
13.4876	3.51182


5.61756	5.43276
5.68813	5.61989


5.23651	2.71636
5.28124	2.52142


1.29025	0.886697
1.3955	0.716625


13.4876	3.51182
13.4987	3.71151


13.4876	3.51182
13.6696	3.42889


10.8134	4.27603
10.8899	4.46084


2.70461	1.03668
2.87789	0.93682


13.6696	3.42889
13.8631	3.47954


10.8899	4.46084
10.8498	4.65679


13.8631	3.47954
14.0432	3.3926


9.59308	2.91788
9.52204	2.73092


5.68813	5.61989
5.51555	5.72096


14.0432	3.3926
14.2247	3.30855


1.53105	2.48106
1.52422	2.68094


5.51555	5.72096
5.34635	5.8276


5.34635	5.8276
5.15269	5.87755


13.4987	3.71151
13.5681	3.8991


14.2247	3.30855
14.3844	3.42885


14.2247	3.30855
14.2698	3.11371


14.2698	3.11371
14.4524	3.03211


13.5681	3.8991
13.6284	4.0898


5.15269	5.87755
5.07921	6.06356


5.68813	5.61989
5.84973	5.73773


5.84973	5.73773
5.95214	5.90952


7.78635	3.09161
7.82722	2.89583


10.8498	4.65679
10.8509	4.85678


10.8509	4.85678
11.0355	4.93377


5.28124	2.52142
5.37365	2.34406


5.07921	6.06356
4.87922	6.06156


14.3844	3.42885
14.5528	3.53676


3.18527	3.22995
3.35154	3.34111


5.51555	5.72096
5.38131	5.58216


4.87922	6.06156
4.71494	6.17563


14.4524	3.03211
14.6411	2.96578


14.5528	3.53676
14.7098	3.6607


14.6411	2.96578
14.8234	2.88356


4.71494	6.17563
4.64005	6.36108


14.8234	2.88356
15.0057	2.80133


7.82722	2.89583
7.84568	2.69668


8.92927	3.42991
8.92674	3.22993


1	1
1.02489	0.948046


11.0355	4.93377
11.1565	5.09297


1.52422	2.68094
1.38696	2.8264


11.1565	5.09297
11.1948	5.28928


9.52204	2.73092
9.54578	2.53233


13.6284	4.0898
13.6689	4.28564


5.95214	5.90952
6.05508	6.081


11.1948	5.28928
11.1999	5.48922


7.84568	2.69668
7.79829	2.50238


10.8509	4.85678
10.6836	4.9664


14.7098	3.6607
14.8177	3.82911


1.38696	2.8264
1.21343	2.72695


9.59308	2.91788
9.65475	2.92855


4.64005	6.36108
4.56984	6.54835


15.0057	2.80133
15.198	2.85616


9.54578	2.53233
9.53379	2.33269


15.198	2.85616
15.3739	2.95147


15.3739	2.95147
15.55	2.85669


4.56984	6.54835
4.36987	6.55222


6.05508	6.081
6.21949	6.19489


15.55	2.85669
15.7496	2.86885


11.1999	5.48922
11.3349	5.63674


15.0057	2.80133
15.0605	2.60898


5.61891	4.84261
5.44692	4.74052


8.73123	3.45788
8.72386	3.32912


6.21949	6.19489
6.36099	6.33622


14.8177	3.82911
14.8932	4.01429


15.7496	2.86885
15.923	2.76916


6.36099	6.33622
6.32409	6.53279


6.21949	6.19489
6.33835	6.03404


14.8234	2.88356
14.8806	3.0752


11.3349	5.63674
11.5261	5.69548


6.33835	6.03404
6.49675	5.91193


15.923	2.76916
16.0964	2.66947


11.5261	5.69548
11.6485	5.8537


2.31267	1.25084
2.34524	1.05351


10.6836	4.9664
10.5286	5.09282


3.35154	3.34111
3.3263	3.53951


16.0964	2.66947
16.289	2.72345


5.28124	2.52142
5.39187	2.58498


11.6485	5.8537
11.6843	6.05047


7.79829	2.50238
7.68365	2.33849


4.36987	6.55222
4.17469	6.59588


7.79829	2.50238
7.63446	2.61711


11.6843	6.05047
11.6135	6.23752


16.289	2.72345
16.4245	2.57637


16.4245	2.57637
16.5951	2.47196


10.5286	5.09282
10.4373	5.27077


16.5951	2.47196
16.7657	2.36755


4.17469	6.59588
4.01741	6.71941


6.32409	6.53279
6.50305	6.62208


16.7657	2.36755
16.9362	2.26314


1.38696	2.8264
1.37862	3.02623


11.6135	6.23752
11.5373	6.42243


11.5373	6.42243
11.4722	6.61156


12.9818	3.20072
13.0223	3.00487


11.4722	6.61156
11.6588	6.68373


11.6588	6.68373
11.6579	6.84674


10.8134	4.27603
10.8594	4.29341


3.18527	3.22995
3.02535	3.35006


3.27318	3.05031
3.23412	3.0496


9.53379	2.33269
9.65312	2.17219


2.87789	0.93682
3.07784	0.941412


11.6843	6.05047
11.8824	6.07797


5.37365	2.34406
5.33395	2.14804


11.6579	6.84674
11.731	7.03293


4.87922	6.06156
4.77828	5.8889


15.0605	2.60898
15.1127	2.41593


6.50305	6.62208
6.70305	6.62053


11.4722	6.61156
11.3121	6.73135


4.01741	6.71941
4.09146	6.9052


13.6689	4.28564
13.6278	4.48139


4.01741	6.71941
3.81832	6.73843


16.289	2.72345
16.4013	2.88893


11.5373	6.42243
11.3402	6.38818


3.17603	2.14197
3.01105	2.25504


16.9362	2.26314
17.0738	2.4083


10.9568	3.24218
11.0004	3.04699


14.8932	4.01429
15.0237	4.16585


9.65312	2.17219
9.80029	2.03676


12.4148	3.3833
12.3216	3.56028


17.0738	2.4083
17.2326	2.28673


7.68365	2.33849
7.70683	2.13984


15.0237	4.16585
15.1298	4.33543


1.37862	3.02623
1.27694	3.19846


6.49675	5.91193
6.44107	5.79593


10.4373	5.27077
10.2381	5.28784


1.9179	1.29965
1.85587	1.10951


15.1298	4.33543
15.2069	4.51997


17.2326	2.28673
17.3943	2.16901


9.80029	2.03676
9.7738	1.83852


1.27694	3.19846
1.37318	3.37378


1.37318	3.37378
1.42602	3.56667


10.2381	5.28784
10.0454	5.23413


7.5024	3.58857
7.56103	3.77978


6.70305	6.62053
6.82939	6.77558


14.8932	4.01429
14.7307	4.13083


4.09146	6.9052
4.04116	7.09877


5.33395	2.14804
5.31636	1.94881


4.04116	7.09877
3.94311	7.27309


7.56103	3.77978
7.67822	3.94185


16.4013	2.88893
16.5268	3.0446


11.8824	6.07797
12.0561	6.17702


1.33311	1.20064
1.17234	1.31961


15.2069	4.51997
15.3924	4.5947


6.82939	6.77558
6.95341	6.93248


17.3943	2.16901
17.556	2.0513


13.3404	3.37645
13.3684	3.31166


16.5268	3.0446
16.7087	2.96145


17.556	2.0513
17.7177	1.93358


7.70683	2.13984
7.63222	1.95428


7.63222	1.95428
7.44378	2.02128


15.3924	4.5947
15.592	4.58277


7.63222	1.95428
7.76318	1.80311


1.38696	2.8264
1.47907	2.87998


3.94311	7.27309
3.98563	7.46852


15.1127	2.41593
15.1051	2.21607


11.731	7.03293
11.8641	7.1822


7.63446	2.61711
7.43496	2.63115


4.77828	5.8889
4.58895	5.82443


6.95341	6.93248
6.86481	7.11179


9.65475	2.92855
9.83813	2.84872


2.87789	0.93682
2.90384	0.996244


13.6278	4.48139
13.7763	4.61538


15.592	4.58277
15.7766	4.65971


3.98563	7.46852
3.92753	7.6599


6.44107	5.79593
6.28895	5.66608


17.2326	2.28673
17.3788	2.42328


15.7766	4.65971
15.9365	4.77988


3.92753	7.6599
3.72824	7.67665


17.7177	1.93358
17.8794	1.81586


3.72824	7.67665
3.5389	7.74109


12.1906	3.09265
12.1792	2.89297


15.1051	2.21607
15.0044	2.0433


10.0454	5.23413
9.96836	5.41869


7.82722	2.89583
7.85257	2.90758


12.1792	2.89297
12.1276	2.69974


15.9365	4.77988
16.0838	4.91515


11.8641	7.1822
12.0407	7.27595


13.6278	4.48139
13.4629	4.59445


17.8794	1.81586
