1	1
1.19073	1.06018
1.33311	1.20064
1.52439	1.25904
1.71811	1.30876
1.9179	1.29965
2.11787	1.29614
2.31267	1.25084
2.47676	1.36518
2.64294	1.47647
2.68019	1.67297
2.87975	1.65974
2.97396	1.83616
2.96094	2.03574
2.95864	2.23572
2.93635	2.43448
2.86213	2.6202
2.70778	2.74738
2.70803	2.94738
2.56001	3.08188
2.54651	3.28142
2.59016	3.4766
2.66988	3.66002
2.59456	3.8453
2.6079	4.04485
2.62385	4.24422
2.4793	4.10599
2.34904	4.25775
2.24943	4.43118
2.04956	4.42399
1.96732	4.60629
1.98223	4.80574
1.83074	4.93631
1.89485	5.12575
1.80722	5.30553
1.69514	5.47117
1.60551	5.64997
1.78344	5.74129
1.80545	5.94008
1.94509	6.08325
2.0691	6.24017
2.23313	6.3546
2.40719	6.4531
2.47804	6.64013
2.59187	6.80457
2.78198	6.74247
2.82799	6.54784
2.75326	6.36232
2.89874	6.22508
2.80958	6.04605
2.62297	5.9741
2.60795	5.77467
2.4082	5.76457
2.36438	5.56943
2.31389	5.3759
2.45428	5.23346
2.61206	5.11055
2.58588	4.91227
2.44786	4.76754
2.29807	4.63501
2.10087	4.66833
1.98198	4.5075
2.02517	4.31222
2.11131	4.13173
2.13415	3.93303
2.0485	3.7523
1.97449	3.5665
2.15633	3.48324
2.2951	3.33922
2.48014	3.2633
2.65732	3.17054
2.84911	3.1138
3.04742	3.08785
3.13778	2.90943
3.33775	2.91266
3.53383	2.87325
3.72786	2.92177
3.9223	2.87494
4.11739	2.83088
4.31688	2.81661
4.51536	2.79205
4.65404	2.64794
4.82476	2.75211
5.0186	2.80138
5.19036	2.90384
5.39036	2.90316
5.58843	2.87546
5.78702	2.85173
5.9869	2.85888
6.17839	2.91659
6.36269	2.99425
6.54985	2.92373
6.74069	2.98356
6.93277	3.0393
7.05606	3.19677
7.25276	3.16059
7.44946	3.12442
7.64863	3.14264
7.84003	3.08462
8.00139	3.20278
8.18249	3.28766
8.37816	3.24628
8.5775	3.26254
8.7512	3.1634
8.93049	3.25204
9.1271	3.28869
9.32253	3.33121
9.49676	3.42942
9.68158	3.35299
9.82696	3.49034
10.0174	3.55145
10.2033	3.47759
10.4032	3.48056
10.4568	3.28787
10.5733	3.12529
10.5564	2.92601
10.6063	2.73233
10.7957	2.66825
10.9917	2.6284
10.9928	2.4284
10.9896	2.22842
10.8007	2.16274
10.8217	1.96385
10.9915	1.85806
11.185	1.80776
11.384	1.7872
11.5829	1.76664
11.7818	1.74581
11.9808	1.72526
12.1256	1.58737
12.3249	1.57035
12.5245	1.55819
12.7231	1.58224
12.9222	1.56377
13.077	1.69045
13.2757	1.66729
13.4667	1.60814
13.6577	1.66754
13.7935	1.81435
13.9878	1.86176
14.1486	1.98073
14.3446	1.9411
14.4879	2.08067
14.6547	2.1909
14.8476	2.13804
15.0476	2.13919
15.1997	2.00923
15.393	1.9579
15.5919	1.93728
15.787	1.89326
15.9797	1.83969
16.1724	1.78612
16.3444	1.68407
16.538	1.63418
16.7317	1.58429
16.9254	1.5344
17.1191	1.48451
17.3128	1.43462
17.5064	1.38473
17.7001	1.33484
17.8938	1.28495
18.0747	1.3703
18.2604	1.29599
18.446	1.22169
18.6425	1.18436
18.8203	1.09269
18.998	1.00102
19	1
