1	21
1.0153	20.9012
1.07909	20.8242
1.17693	20.8035
1.27693	20.8039
1.36735	20.7612
1.36652	20.6612
1.46501	20.6439
1.47226	20.5442
1.54944	20.4806
1.57488	20.3839
1.64002	20.308
1.70995	20.2365
1.71761	20.1368
1.78859	20.0664
1.88441	20.0378
1.96688	19.9812
1.96132	19.8813
2.01643	19.7979
2.11559	19.8108
2.14045	19.714
2.1889	19.6265
2.28561	19.601
2.36173	19.5362
2.42687	19.4603
2.52644	19.451
2.58855	19.3727
2.68855	19.3734
2.75114	19.2954
2.85	19.3105
2.91141	19.2316
3.01031	19.2168
3.0817	19.1468
3.14964	19.0734
3.22563	19.0084
3.3255	19.0033
3.4244	19.018
3.52256	19.0372
3.61568	19.0007
3.71493	19.013
3.81438	19.0025
3.9128	19.0202
4.01086	19.0398
4.09027	19.1005
4.16984	19.04
4.26893	19.0265
4.36875	19.0326
4.46688	19.0133
4.56489	19.0332
4.66271	19.0539
4.68865	19.1505
4.78722	19.1337
4.85387	19.0591
4.95191	19.0394
5.05099	19.0259
5.15096	19.0238
5.14914	18.9238
5.16774	18.8255
5.18088	18.7264
5.27663	18.6975
5.3258	18.6105
5.30771	18.5121
5.35995	18.4268
5.45976	18.433
5.55728	18.4552
5.62046	18.3777
5.71919	18.3936
5.78331	18.3168
5.85605	18.2482
5.94984	18.2829
6.02797	18.2205
6.09243	18.144
6.15805	18.0686
6.21024	17.9833
6.27749	17.9092
6.33678	17.8287
6.32708	17.7292
6.33747	17.6297
6.43725	17.6231
6.48863	17.5373
6.46322	17.4406
6.55948	17.4135
6.65368	17.447
6.72717	17.3792
6.7992	17.3098
6.89624	17.2857
6.9497	17.2012
6.92421	17.1045
6.89209	17.0098
6.8847	16.9101
6.94291	16.8287
6.99391	16.7427
7.02541	16.6478
6.95473	16.5771
6.95485	16.4771
6.92392	16.382
6.97734	16.2974
7.04491	16.2237
7.11248	16.15
7.13404	16.0524
7.16399	15.9569
7.16132	15.857
7.23398	15.7883
7.19229	15.6974
7.15455	15.6048
7.22335	15.5322
7.20348	15.4342
7.12739	15.3693
7.17698	15.2825
7.26164	15.2292
7.35156	15.1855
7.42907	15.1223
7.4996	15.0514
7.49142	14.9517
7.47682	14.8528
7.45541	14.7551
7.39446	14.6759
7.34392	14.5896
7.30485	14.4975
7.25171	14.4128
7.18219	14.3409
7.13622	14.2521
7.0618	14.1853
6.97052	14.1445
6.8924	14.082
6.85771	13.9883
6.81749	13.8967
6.74547	13.8273
6.65388	13.7872
6.56774	13.7364
6.53124	13.6433
6.51584	13.5445
6.43937	13.4801
6.37874	13.4005
6.35737	13.3028
6.36208	13.2029
6.40427	13.1123
6.31362	13.07
6.31241	12.9701
6.26815	12.8804
6.27675	12.7807
6.23442	12.6901
6.29225	12.6086
6.37075	12.5466
6.44597	12.4807
6.44447	12.3807
6.527	12.3243
6.56545	12.2319
6.51312	12.1467
6.43274	12.0872
6.401	11.9924
6.48089	11.9323
6.56712	11.8816
6.64697	11.8214
6.63415	11.7222
6.72176	11.674
6.70304	11.5758
6.78343	11.5163
6.86383	11.4568
6.94422	11.3974
6.97517	11.3023
6.96212	11.2031
6.91415	11.1154
6.99541	11.0571
7.09213	11.0317
7.19139	11.0196
7.28982	11.0019
7.38982	11.0018
7.4855	11.0308
7.58532	11.0248
7.67714	11.0644
7.77555	11.0821
7.85508	11.0215
7.95353	11.004
8.05282	11.0159
8.14874	11.0441
8.24064	11.0047
8.34016	11.0145
8.43818	11.0343
