-0.7	-1	0	0.148725
-0.65	-1	0	0.199258
-0.6	-1	0	0.262986
-0.55	-1	0	0.341928
-0.5	-1	0	0.437948
-0.45	-1	0	0.552581
-0.4	-1	0	0.686839
-0.35	-1	0	0.841007
-0.3	-1	0	1.01445
-0.25	-1	0	1.20544
-0.2	-1	0	1.41106
-0.15	-1	0	1.62717
-0.1	-1	0	1.84844
-0.05	-1	0	2.06854
9.71445e-17	-1	0	2.28039
0.05	-1	0	2.4765
0.1	-1	0	2.64943
0.15	-1	0	2.79224
0.2	-1	0	2.89894
0.25	-1	0	2.9649
0.3	-1	0	2.98722
0.35	-1	0	2.9649
0.4	-1	0	2.89894
0.45	-1	0	2.79224
0.5	-1	0	2.64943
0.55	-1	0	2.4765
0.6	-1	0	2.28039
0.65	-1	0	2.06854
0.7	-1	0	1.84844
0.75	-1	0	1.62717
0.8	-1	0	1.41106
0.85	-1	0	1.20544
0.9	-1	0	1.01445
0.95	-1	0	0.841007
1	-1	0	0.686839
1.05	-1	0	0.552581
1.1	-1	0	0.437948
1.15	-1	0	0.341928
1.2	-1	0	0.262986
1.25	-1	0	0.199258
1.3	-1	0	0.148725
1.35	-1	0	0.109355

-0.7	-0.95	0	0.199258
-0.65	-0.95	0	0.26696
-0.6	-0.95	0	0.352341
-0.55	-0.95	0	0.458106
-0.5	-0.95	0	0.586751
-0.45	-0.95	0	0.740333
-0.4	-0.95	0	0.920208
-0.35	-0.95	0	1.12676
-0.3	-0.95	0	1.35913
-0.25	-0.95	0	1.61502
-0.2	-0.95	0	1.89051
-0.15	-0.95	0	2.18004
-0.1	-0.95	0	2.4765
-0.05	-0.95	0	2.77138
9.71445e-17	-0.95	0	3.0552
0.05	-0.95	0	3.31794
0.1	-0.95	0	3.54963
0.15	-0.95	0	3.74097
0.2	-0.95	0	3.88392
0.25	-0.95	0	3.9723
0.3	-0.95	0	4.0022
0.35	-0.95	0	3.9723
0.4	-0.95	0	3.88392
0.45	-0.95	0	3.74097
0.5	-0.95	0	3.54963
0.55	-0.95	0	3.31794
0.6	-0.95	0	3.0552
0.65	-0.95	0	2.77138
0.7	-0.95	0	2.4765
0.75	-0.95	0	2.18004
0.8	-0.95	0	1.89051
0.85	-0.95	0	1.61502
0.9	-0.95	0	1.35913
0.95	-0.95	0	1.12676
1	-0.95	0	0.920208
1.05	-0.95	0	0.740333
1.1	-0.95	0	0.586751
1.15	-0.95	0	0.458106
1.2	-0.95	0	0.352341
1.25	-0.95	0	0.26696
1.3	-0.95	0	0.199258
1.35	-0.95	0	0.146511

-0.7	-0.9	0	0.262986
-0.65	-0.9	0	0.352341
-0.6	-0.9	0	0.465029
-0.55	-0.9	0	0.60462
-0.5	-0.9	0	0.774409
-0.45	-0.9	0	0.977111
-0.4	-0.9	0	1.21451
-0.35	-0.9	0	1.48712
-0.3	-0.9	0	1.79381
-0.25	-0.9	0	2.13154
-0.2	-0.9	0	2.49514
-0.15	-0.9	0	2.87728
-0.1	-0.9	0	3.26854
-0.05	-0.9	0	3.65774
9.71445e-17	-0.9	0	4.03233
0.05	-0.9	0	4.37911
0.1	-0.9	0	4.6849
0.15	-0.9	0	4.93743
0.2	-0.9	0	5.1261
0.25	-0.9	0	5.24274
0.3	-0.9	0	5.28221
0.35	-0.9	0	5.24274
0.4	-0.9	0	5.1261
0.45	-0.9	0	4.93743
0.5	-0.9	0	4.6849
0.55	-0.9	0	4.37911
0.6	-0.9	0	4.03233
0.65	-0.9	0	3.65774
0.7	-0.9	0	3.26854
0.75	-0.9	0	2.87728
0.8	-0.9	0	2.49514
0.85	-0.9	0	2.13154
0.9	-0.9	0	1.79381
0.95	-0.9	0	1.48712
1	-0.9	0	1.21451
1.05	-0.9	0	0.977111
1.1	-0.9	0	0.774409
1.15	-0.9	0	0.60462
1.2	-0.9	0	0.465029
1.25	-0.9	0	0.352341
1.3	-0.9	0	0.262986
1.35	-0.9	0	0.193369

-0.7	-0.85	0	0.341928
-0.65	-0.85	0	0.458106
-0.6	-0.85	0	0.60462
-0.55	-0.85	0	0.786112
-0.5	-0.85	0	1.00687
-0.45	-0.85	0	1.27042
-0.4	-0.85	0	1.57908
-0.35	-0.85	0	1.93352
-0.3	-0.85	0	2.33228
-0.25	-0.85	0	2.77138
-0.2	-0.85	0	3.24412
-0.15	-0.85	0	3.74097
-0.1	-0.85	0	4.24968
-0.05	-0.85	0	4.7557
9.71445e-17	-0.85	0	5.24274
0.05	-0.85	0	5.69361
0.1	-0.85	0	6.0912
0.15	-0.85	0	6.41953
0.2	-0.85	0	6.66483
