1.5	10.5	0.5
1.81004	9.82091	0.78758
2.48728	9.75176	1.20778
2.67305	9.66502	1.98106
3.03031	9.23749	2.55515
3.69513	9.2333	3.00012
3.68318	8.97058	3.75566
3.02312	9.02785	4.20404
2.59542	9.52951	4.65726
1.80348	9.49075	4.76375
1.56432	9.35674	5.5153
1.26852	9.27983	6.25462
1.36275	9.29037	7.04898
1.72919	9.23208	7.75773
1.79514	8.54399	8.16044
1.67666	7.94748	7.64069
1.3586	7.38292	8.10985
1.06477	7.23066	8.83819
1.48008	6.58914	9.07476
1.30513	5.81798	9.19603
1.54335	5.05983	9.28802
1.6348	4.27807	9.43116
1.72262	3.66442	8.92547
2.41728	3.77557	8.54454
2.7513	4.47113	8.75577
3.09764	4.15107	8.10954
3.83487	3.84185	8.13922
4.48338	3.9107	7.67587
4.66775	3.18258	7.40049
4.65694	2.39366	7.53278
4.91387	1.6923	7.81928
4.69603	1.27696	8.46738
5.48093	1.27155	8.62198
6.26049	1.22206	8.44925
6.95887	0.851246	8.57072
7.756	0.797776	8.52906
8.53893	0.839448	8.68803
8.37258	1.6059	8.84576
9.01596	2.02276	9.07445
8.88584	2.79439	9.24077
9.1434	3.37456	8.75387
9.7444	3.89355	8.65668
9.65731	4.00509	7.8693
9.51563	4.78268	7.99287
9.81054	5.50609	7.8205
9.81114	6.25758	7.54616
9.68922	7.01027	7.3041
9.98268	7.65478	6.93196
9.77216	8.19432	7.48385
9.97445	8.96722	7.4426
9.56923	9.42946	7.9546
10.2358	9.46263	8.39565
10.8479	9.01367	8.64833
11.5893	8.83491	8.88972
12.3297	8.79624	8.589
12.9828	8.70278	8.13663
13.413	8.85679	7.47996
13.4253	8.20735	7.01298
13.6926	7.9717	6.29673
13.8966	7.22421	6.0976
13.8477	6.42843	6.16345
13.978	5.6823	6.42099
14.1527	5.1528	5.8473
14.3541	5.3646	5.1026
14.4579	4.61017	4.85756
14.3125	3.97659	4.39125
14.3793	3.34513	3.90463
14.392	2.55496	4.029
14.5099	2.11108	4.68403
14.3799	1.6671	5.3367
14.1842	1.27147	6.00392
14.1431	1.09931	6.7841
14.102	0.927154	7.56427
14.0609	0.754995	8.34444
13.8375	1.15154	9.00234
13.993	0.527922	9.47867
14	0.5	9.5
