2	20	20
2.57961	20.0834	19.4549


2.57961	20.0834	19.4549
2.78736	19.3154	19.5385


2.78736	19.3154	19.5385
3.21992	18.7663	19.1494


3.21992	18.7663	19.1494
3.55089	18.2757	18.6111


3.55089	18.2757	18.6111
3.43448	18.0306	17.8585


3.43448	18.0306	17.8585
3.67	17.2757	17.9797


3.43448	18.0306	17.8585
3.98143	18.1402	17.2851


3.98143	18.1402	17.2851
4.75862	18.0282	17.4382


3.67	17.2757	17.9797
3.57977	16.7257	17.4059


4.75862	18.0282	17.4382
5.27762	17.4829	17.1675


3.67	17.2757	17.9797
2.92989	16.9877	17.8833


3.57977	16.7257	17.4059
3.76771	15.9911	17.1509


3.76771	15.9911	17.1509
4.08816	15.4868	16.6188


3.98143	18.1402	17.2851
3.92982	18.3764	16.5225


2.92989	16.9877	17.8833
2.3541	16.7917	18.4029


3.92982	18.3764	16.5225
4.09783	18.3039	15.7437


4.09783	18.3039	15.7437
4.71579	18.2729	15.2366


4.08816	15.4868	16.6188
4.71555	15.1382	16.2655


4.71579	18.2729	15.2366
5.10825	18.3202	14.5411


5.27762	17.4829	17.1675
6.06853	17.5381	17.2743


5.10825	18.3202	14.5411
4.79772	18.3584	13.8048


6.06853	17.5381	17.2743
6.71122	18.0092	17.3451


4.79772	18.3584	13.8048
5.27156	18.1709	13.1881


4.08816	15.4868	16.6188
3.63687	15.508	15.9586


5.27156	18.1709	13.1881
5.45024	18.097	12.4118


5.45024	18.097	12.4118
6.13338	17.9665	12.0165


6.13338	17.9665	12.0165
5.93661	17.3161	11.5942


5.93661	17.3161	11.5942
6.44113	17.1001	11.0122


6.44113	17.1001	11.0122
6.65593	16.3855	10.7238


6.71122	18.0092	17.3451
7.27449	17.4419	17.317


6.65593	16.3855	10.7238
7.3728	16.0337	10.6756


7.3728	16.0337	10.6756
7.10419	15.4	10.2678


6.44113	17.1001	11.0122
6.65113	17.2437	10.2537


7.10419	15.4	10.2678
7.52271	15.182	9.62179


7.52271	15.182	9.62179
7.91424	15.4733	8.98791


5.10825	18.3202	14.5411
5.85308	18.6102	14.5075


2.57961	20.0834	19.4549
2.6389	20.1085	18.6575


7.27449	17.4419	17.317
8.03072	17.588	17.5333


8.03072	17.588	17.5333
8.40636	16.8826	17.4971


6.65113	17.2437	10.2537
6.04817	17.2493	9.72793


8.40636	16.8826	17.4971
9.11654	16.6083	17.743


7.91424	15.4733	8.98791
8.30189	15.0556	8.42647


9.11654	16.6083	17.743
9.75036	16.6441	17.2562


9.75036	16.6441	17.2562
10.4275	16.9428	17.5599


6.04817	17.2493	9.72793
5.37699	17.2677	9.293


10.4275	16.9428	17.5599
10.8012	16.6911	16.8988


6.13338	17.9665	12.0165
6.71684	18.4881	11.8508


10.8012	16.6911	16.8988
11.4465	17.0709	16.6171


10.4275	16.9428	17.5599
10.7944	16.4735	18.0938


5.37699	17.2677	9.293
4.67585	17.0887	8.95186


4.67585	17.0887	8.95186
4.72977	17.0754	8.15379


4.72977	17.0754	8.15379
4.8697	16.9484	7.37643


2	20	20
2.31553	20.501	20.538


6.04817	17.2493	9.72793
6.5328	17.8806	9.6468


8.30189	15.0556	8.42647
8.44276	15.2561	7.66494


11.4465	17.0709	16.6171
11.6583	17.8281	16.4694


10.7944	16.4735	18.0938
10.7054	15.6988	17.9152


10.7054	15.6988	17.9152
10.9175	14.9373	18.0386


11.4465	17.0709	16.6171
12.0385	16.678	16.2495


4.8697	16.9484	7.37643
4.51725	16.9517	6.65827


8.44276	15.2561	7.66494
9.23337	15.3694	7.61904


6.65593	16.3855	10.7238
6.07631	15.932	10.4101


10.9175	14.9373	18.0386
10.7122	14.178	18.1842


10.7122	14.178	18.1842
10.5575	13.425	18.4057


10.5575	13.425	18.4057
10.1482	12.7556	18.5617


10.1482	12.7556	18.5617
10.4476	12.0228	18.4456


4.51725	16.9517	6.65827
4.57474	16.7425	5.88827


4.57474	16.7425	5.88827
4.40519	15.9958	5.65642


12.0385	16.678	16.2495
12.1037	15.9024	16.4342


5.85308	18.6102	14.5075
6.33808	17.9747	14.4767


10.4476	12.0228	18.4456
10.5305	11.2676	18.6961


10.5305	11.2676	18.6961
10.7656	10.6168	18.2946


10.7656	10.6168	18.2946
11.0534	9.91573	18.0384


11.0534	9.91573	18.0384
10.8317	9.18555	18.2786


5.45024	18.097	12.4118
5.53132	17.3105	12.5336


2.3541	16.7917	18.4029
2.30394	17.1072	19.1364


6.5328	17.8806	9.6468
7.03285	18.4931	9.76838


4.40519	15.9958	5.65642
4.23564	15.2491	5.42457


4.71555	15.1382	16.2655
5.32516	15.1467	16.7835


4.79772	18.3584	13.8048
4.15149	18.5767	13.3868


10.9175	14.9373	18.0386
11.4919	14.8745	18.5918


11.0534	9.91573	18.0384
11.2085	9.67747	17.2906


10.8317	9.18555	18.2786
10.2772	8.7466	17.9046


11.0534	9.91573	18.0384
11.6827	10.0567	18.5118


7.03285	18.4931	9.76838
7.65042	18.9672	9.95243


9.23337	15.3694	7.61904
9.56486	15.6491	6.94683


4.51725	16.9517	6.65827
3.99352	17.5513	6.57903


2.78736	19.3154	19.5385
3.48443	19.5	19.8849


4.23564	15.2491	5.42457
4.35405	15.2188	4.63396


11.6583	17.8281	16.4694
11.9384	18.1852	15.8106


4.67585	17.0887	8.95186
4.12314	17.664	9.012


11.6583	17.8281	16.4694
11.4186	18.4922	16.8455


10.2772	8.7466	17.9046
10.1539	8.09503	17.4571


9.56486	15.6491	6.94683
9.67906	15.0135	6.47471


12.1037	15.9024	16.4342
12.2496	15.4146	15.8172


4.71579	18.2729	15.2366
4.87679	19.0416	15.3886


4.12314	17.664	9.012
3.54263	18.1679	9.23342


7.65042	18.9672	9.95243
7.40311	19.5262	10.4685


9.56486	15.6491	6.94683
9.58609	16.3413	6.54621


12.2496	15.4146	15.8172
12.5044	15.1476	15.1074


7.65042	18.9672	9.95243
8.38948	19.1064	9.67966


9.67906	15.0135	6.47471
10.0773	15.1652	5.79768


11.6827	10.0567	18.5118
12.2966	10.3388	18.9402


11.2085	9.67747	17.2906
11.4162	9.91825	16.5565


12.2966	10.3388	18.9402
12.6379	10.967	19.2993


10.0773	15.1652	5.79768
10.6718	15.2595	5.27066


10.6718	15.2595	5.27066
10.6344	15.7911	4.67398


11.4186	18.4922	16.8455
11.9015	18.6061	17.473


10.6344	15.7911	4.67398
10.0924	16.2137	4.26449


8.38948	19.1064	9.67966
9.1323	18.8718	9.86174


10.1539	8.09503	17.4571
10.5157	7.45411	17.1436


3.48443	19.5	19.8849
4.06533	19.5817	20.4289


4.67585	17.0887	8.95186
4.14576	16.6121	9.31487


12.5044	15.1476	15.1074
12.4192	14.3721	14.9302


3.54263	18.1679	9.23342
2.96133	18.4121	9.72584


10.5157	7.45411	17.1436
10.5788	7.17829	16.3953


10.5788	7.17829	16.3953
11.2684	6.83212	16.1842


2.96133	18.4121	9.72584
2.26571	18.128	10.0004


11.2684	6.83212	16.1842
11.2587	6.19431	15.7014


10.5157	7.45411	17.1436
10.1059	6.86817	17.5023


11.2587	6.19431	15.7014
10.749	5.91707	15.1507


6.5328	17.8806	9.6468
5.74247	17.9681	9.73455


2.6389	20.1085	18.6575
2.00295	20.3901	18.2622


10.749	5.91707	15.1507
10.3844	5.74065	14.4608


10.3844	5.74065	14.4608
10.0699	5.54403	13.752


2.26571	18.128	10.0004
1.64599	18.5257	10.3132


11.2587	6.19431	15.7014
11.3222	5.44364	15.9706


3.63687	15.508	15.9586
3.78639	15.1872	15.2412


7.40311	19.5262	10.4685
7.08709	20.1071	10.0182


10.6718	15.2595	5.27066
10.706	14.5037	5.01061


10.706	14.5037	5.01061
10.6729	13.7646	4.70632


12.4192	14.3721	14.9302
12.7082	13.9207	15.524


10.6729	13.7646	4.70632
10.9514	13.0165	4.6537


10.0699	5.54403	13.752
10.6521	5.72429	13.2337


9.23337	15.3694	7.61904
9.95537	15.4201	7.95984


10.9514	13.0165	4.6537
10.9793	12.2593	4.39688


