11.2016	14.1846	12.1659	2.83075e-05
11.2338	14.061	12.0985	2.09988e-05
11.2652	13.9365	12.031	1.44245e-05
11.2955	13.8111	11.9635	9.31553e-06
11.3249	13.6849	11.896	5.82565e-06
11.3533	13.5578	11.8284	3.67693e-06
11.3808	13.43	11.7608	2.42668e-06
11.4072	13.3014	11.6932	1.68418e-06
11.4327	13.1721	11.6256	1.19986e-06
11.4572	13.0421	11.5579	8.51827e-07
11.4807	12.9114	11.4902	5.93453e-07
11.5032	12.7802	11.4225	4.07943e-07
11.5247	12.6484	11.3548	2.83926e-07
11.5452	12.516	11.287	2.07367e-07
11.5648	12.3832	11.2193	1.61929e-07
11.5832	12.2499	11.1515	1.32516e-07
11.6007	12.1161	11.0838	1.08755e-07
11.6172	11.982	11.016	8.63147e-08
11.6326	11.8475	10.9482	6.55113e-08
11.647	11.7126	10.8804	4.84005e-08
11.6604	11.5775	10.8126	3.62777e-08
11.6727	11.4421	10.7449	2.87691e-08
11.684	11.3065	10.6771	2.43553e-08
11.6942	11.1707	10.6093	2.13897e-08
11.7034	11.0347	10.5415	1.88015e-08
11.7116	10.8987	10.4738	1.62496e-08
11.7186	10.7625	10.4061	1.3913e-08
11.7246	10.6263	10.3383	1.21694e-08
11.7296	10.4901	10.2706	1.12991e-08
11.7335	10.3539	10.2029	1.12829e-08
11.7363	10.2177	10.1353	1.17639e-08
11.738	10.0817	10.0676	1.22119e-08
11.7386	9.94576	10	1.22199e-08
11.7382	9.81	9.93242	1.17451e-08
11.7367	9.67444	9.86486	1.1127e-08
11.734	9.53911	9.79733	1.08681e-08
11.7303	9.40404	9.72983	1.13329e-08
11.7254	9.26928	9.66237	1.25655e-08
11.7195	9.13485	9.59495	1.4318e-08
11.7124	9.0008	9.52757	1.62446e-08
11.7042	8.86715	9.46023	1.81554e-08
11.6949	8.73394	9.39293	2.02513e-08
11.6845	8.60121	9.32569	2.32803e-08
11.6729	8.46899	9.25848	2.85047e-08
11.6602	8.33732	9.19133	3.73358e-08
11.6464	8.20623	9.12424	5.06518e-08
11.6314	8.07576	9.05719	6.81755e-08
11.6153	7.94594	8.99021	8.8587e-08
11.598	7.8168	8.92328	1.10875e-07
11.5796	7.68839	8.85641	1.36659e-07
11.56	7.56073	8.78961	1.72345e-07
11.5392	7.43386	8.72287	2.29794e-07
11.5173	7.30782	8.6562	3.25051e-07
11.4942	7.18265	8.5896	4.76018e-07
11.4699	7.05836	8.52307	7.01056e-07
11.4445	6.93501	8.45662	1.0214e-06
11.4178	6.81263	8.39024	1.47268e-06
11.39	6.69125	8.32393	2.13472e-06
11.361	6.5709	8.25771	3.19002e-06
11.3308	6.45163	8.19157	5.00934e-06
11.2993	6.33346	8.12551	8.23462e-06
11.2667	6.21643	8.05954	1.38009e-05
11.2329	6.10058	7.99366	2.28567e-05
11.1978	5.98594	7.92787	3.66525e-05
11.1615	5.87255	7.86217	5.6666e-05
11.124	5.76043	7.79657	8.54268e-05
11.0853	5.64964	7.73106	0.000128583
11.0453	5.54019	7.66566	0.00019869
11.0041	5.43213	7.60035	0.000321116
10.9617	5.3255	7.53514	0.000542365
10.918	5.22032	7.47005	0.000940372
10.8731	5.11663	7.40506	0.00163397
10.8269	5.01446	7.34017	0.00278425
10.7795	4.91386	7.2754	0.00457637
10.7307	4.81485	7.21075	0.00717174
10.6808	4.71748	7.14621	0.0106333
10.6295	4.62177	7.08178	0.0148471
10.577	4.52776	7.01748	0.019482
10.5232	4.43548	6.9533	0.0240219
10.4682	4.34492	6.88924	0.0278741
10.4119	4.25606	6.82529	0.0305275
10.3543	4.16888	6.76147	0.03169
10.2955	4.08337	6.69777	0.0313464
10.2356	3.99951	6.63418	0.0297168
10.1744	3.91728	6.5707	0.0271498
10.112	3.83666	6.50734	0.0240069
10.0484	3.75765	6.44409	0.0205905
9.98371	3.68021	6.38095	0.0171254
9.91783	3.60433	6.31792	0.0137788
9.85082	3.53	6.255	0.010684
9.78269	3.4572	6.19219	0.00795063
9.71344	3.38591	6.12948	0.00565703
9.6431	3.31611	6.06688	0.00383764
9.57166	3.24779	6.00438	0.00247804
9.49915	3.18092	5.94199	0.00152249
9.42559	3.1155	5.8797	0.000890834
