1	21	0.000426394
3.21885	20.1219	0.101571
3.55024	19.7474	0.407158
4.04741	19.8006	0.35438
4.54371	19.8613	0.278263
5.04371	19.8596	0.254209
6.72843	18.0209	0.0533686
6.82712	15.9123	0.0826967
6.56625	15.4857	0.0293962
7.8908	12.5325	0.025874
8.26621	12.2022	0.0713262
8.58781	11.8194	0.320114
9.03623	12.0406	0.128661
16.9512	5.1464	0.350619
17.3006	4.78866	0.42628
17.7945	4.86635	0.37791
18.7765	4.73431	0.464251
19.247	4.90365	0.295728
19.4518	4.44753	0.475528
19.8828	4.1941	0.209963
20.2363	3.25933	0.0588468
20.8767	1.36464	0.00106196
21	1	0.000380992
